@relation 'dataset_pangoa_nosupervisado'

@attribute tipo_contribuyente {'Persona juridica','Persona natural'}
@attribute monto_impuesto numeric
@attribute monto_pagado numeric
@attribute deuda_acumulada numeric
@attribute anios_moroso numeric
@attribute frecuencia_pago {'Con retraso','Nunca paga'}
@attribute meses_retraso_promedio numeric
@attribute num_notificaciones numeric
@attribute respondio_notificacion {Si,No}
@attribute fraccionamiento {No,Si}

@data
'Persona natural',43.3,0,21,1,'Nunca paga',0.2,1,No,No
'Persona natural',43.28,0,20.99,1,'Nunca paga',0,1,No,No
'Persona natural',43.27,10.82,0,0,'Con retraso',0,0,Si,No
'Persona natural',43.26,0,20.99,1,'Nunca paga',0.2,1,No,No
'Persona natural',43.25,0,20.99,1,'Nunca paga',0.2,1,No,No
'Persona natural',43.23,0,20.98,1,'Nunca paga',0,1,No,No
'Persona natural',43.23,0,20.98,1,'Nunca paga',0.2,1,No,No
'Persona natural',43.21,20.81,0,0,'Con retraso',0,1,Si,No
'Persona natural',43.2,0,20.97,1,'Nunca paga',0.2,1,No,No
'Persona natural',43.18,0,20.97,1,'Nunca paga',0.2,1,No,No
'Persona natural',43.17,0,20.97,1,'Nunca paga',0.2,1,No,No
'Persona natural',43.17,0,20.97,1,'Nunca paga',0,1,No,No
'Persona natural',43.16,0,20.96,1,'Nunca paga',0,1,No,No
'Persona natural',43.15,0,20.96,1,'Nunca paga',0,1,No,No
'Persona natural',43.15,0,20.96,1,'Nunca paga',0.2,1,No,No
'Persona natural',43.13,0,20.96,1,'Nunca paga',0.2,1,No,No
'Persona natural',43.12,0,20.95,1,'Nunca paga',0.2,1,No,No
'Persona natural',43.11,0,20.95,1,'Nunca paga',0,0,No,No
'Persona natural',43.1,0,20.95,1,'Nunca paga',0.2,1,No,No
'Persona natural',43.09,0,20.95,1,'Nunca paga',0,1,No,No
'Persona natural',43.06,0,20.94,1,'Nunca paga',0.2,1,No,No
'Persona natural',43.06,0,20.94,1,'Nunca paga',0,1,No,No
'Persona natural',43.05,0,20.94,1,'Nunca paga',0.2,1,No,No
'Persona natural',43.03,20.76,0,0,'Con retraso',0,1,Si,No
'Persona natural',43.02,20.76,0,0,'Con retraso',0,1,Si,No
'Persona natural',42.99,0,20.92,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.98,0,20.92,1,'Nunca paga',0,1,No,No
'Persona natural',42.96,0,20.91,1,'Nunca paga',0,1,No,No
'Persona natural',42.96,0,20.91,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.95,0,20.91,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.94,0,20.91,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.94,0,20.91,1,'Nunca paga',0,1,No,No
'Persona natural',42.92,0,20.9,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.9,0,20.9,1,'Nunca paga',0,1,No,No
'Persona natural',42.89,0,20.9,1,'Nunca paga',0,1,No,No
'Persona natural',42.87,0,20.89,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.8,0,20.87,1,'Nunca paga',0,1,No,No
'Persona natural',42.8,0,20.87,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.79,0,20.87,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.78,0,0,0,'Nunca paga',0.2,0,No,No
'Persona natural',42.77,0,20.87,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.77,0,20.87,1,'Nunca paga',0,1,No,No
'Persona natural',42.76,20.69,0,0,'Con retraso',0,1,Si,No
'Persona natural',42.75,0,20.86,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.74,0,0,0,'Nunca paga',0.2,0,No,No
'Persona natural',42.74,0,20.86,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.73,0,20.86,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.7,0,20.85,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.66,20.67,0,0,'Con retraso',0,1,Si,No
'Persona natural',42.65,0,20.84,1,'Nunca paga',0,0,No,No
'Persona natural',42.65,0,20.84,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.64,0,20.83,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.57,0,20.82,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.57,0,20.82,1,'Nunca paga',0,1,No,No
'Persona natural',42.56,0,20.81,1,'Nunca paga',0,1,No,No
'Persona natural',42.56,0,20.81,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.53,0,20.81,1,'Nunca paga',0,1,No,No
'Persona natural',42.51,0,0,0,'Nunca paga',0.2,0,No,No
'Persona natural',42.46,0,20.79,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.43,0,20.78,1,'Nunca paga',0,0,No,No
'Persona natural',42.43,0,20.78,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.42,0,20.78,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.41,0,20.78,1,'Nunca paga',0,1,No,No
'Persona natural',42.4,0,20.77,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.35,0,20.76,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.32,0,20.75,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.3,0,20.75,1,'Nunca paga',0,1,No,No
'Persona natural',42.27,0,20.74,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.26,0,20.74,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.22,0,20.73,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.18,0,0,0,'Nunca paga',0.2,0,No,No
'Persona natural',42.18,0,20.72,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.18,0,20.72,1,'Nunca paga',0,1,No,No
'Persona natural',42.16,10.54,0,0,'Con retraso',0,0,Si,No
'Persona natural',42.15,0,0,0,'Nunca paga',0,0,No,No
'Persona natural',42.15,20.67,0,0,'Con retraso',0,1,Si,No
'Persona natural',42.13,0,20.71,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.12,0,20.7,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.12,20.53,0,0,'Con retraso',0,1,Si,No
'Persona natural',42.08,0,20.69,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.07,0,20.69,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.06,0,20.69,1,'Nunca paga',0,1,No,No
'Persona natural',42.04,0,20.68,1,'Nunca paga',0,1,No,No
'Persona natural',42.04,0,20.68,1,'Nunca paga',0.2,1,No,No
'Persona natural',42.02,0,20.68,1,'Nunca paga',0.2,1,No,No
'Persona natural',42,0,20.67,1,'Nunca paga',0,1,No,No
'Persona natural',41.98,0,20.67,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.97,0,20.67,1,'Nunca paga',0,1,No,No
'Persona natural',41.96,0,20.66,1,'Nunca paga',0,1,No,No
'Persona natural',41.95,0,20.66,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.95,0,20.66,1,'Nunca paga',0,1,No,No
'Persona natural',41.94,0,20.66,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.92,20.48,0,0,'Con retraso',0,1,Si,No
'Persona natural',41.92,0,20.65,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.9,20.48,0,0,'Con retraso',0,1,Si,No
'Persona natural',41.9,0,20.65,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.89,0,20.65,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.88,0,20.64,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.88,0,20.64,1,'Nunca paga',0,1,No,No
'Persona natural',41.87,0,20.64,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.87,0,20.64,1,'Nunca paga',0,1,No,No
'Persona natural',41.86,20.47,0,0,'Con retraso',0,1,Si,No
'Persona natural',41.83,0,20.63,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.82,0,20.63,1,'Nunca paga',0,0,No,No
'Persona natural',41.82,0,20.63,1,'Nunca paga',0,1,No,No
'Persona natural',41.8,0,20.62,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.79,0,20.62,1,'Nunca paga',0,1,No,No
'Persona natural',41.79,0,20.62,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.78,21.41,0,0,'Con retraso',0,1,Si,No
'Persona natural',41.78,0,20.62,1,'Nunca paga',0,1,No,No
'Persona natural',41.76,0,20.61,1,'Nunca paga',0,1,No,No
'Persona natural',41.75,0,20.61,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.75,0,20.61,1,'Nunca paga',0,1,No,No
'Persona natural',41.73,0,20.61,1,'Nunca paga',0,1,No,No
'Persona natural',41.69,0,20.6,1,'Nunca paga',0,1,No,No
'Persona natural',41.65,0,20.59,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.61,0,20.58,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.6,0,0,0,'Nunca paga',0.2,0,No,No
'Persona natural',41.6,0,20.57,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.56,0,20.56,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.55,0,20.56,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.5,18.25,2.16,1,'Con retraso',0,1,Si,Si
'Persona natural',41.44,20.36,0,0,'Con retraso',0,1,Si,No
'Persona natural',41.42,0,20.52,1,'Nunca paga',0,1,No,No
'Persona natural',41.41,0,20.52,1,'Nunca paga',0,1,No,No
'Persona natural',41.4,0,20.51,1,'Nunca paga',0,1,No,No
'Persona natural',41.4,0,20.51,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.38,0,20.51,1,'Nunca paga',0,1,No,No
'Persona natural',41.37,0,20.51,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.31,0,20.49,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.31,0,20.49,1,'Nunca paga',0,1,No,No
'Persona natural',41.31,0,20.49,1,'Nunca paga',0,0,No,No
'Persona natural',41.31,0,0,0,'Nunca paga',0,0,No,No
'Persona natural',41.3,0,20.49,1,'Nunca paga',0,1,No,No
'Persona natural',41.3,0,20.49,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.28,0,20.48,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.27,0,20.48,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.26,0,20.48,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.21,0,20.47,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.19,0,20.46,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.16,0,20.45,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.14,0,20.45,1,'Nunca paga',0,1,No,No
'Persona natural',41.13,0,20.45,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.12,0,20.44,1,'Nunca paga',0,1,No,No
'Persona natural',41.12,0,20.44,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.11,0,20.44,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.1,0,20.44,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.08,0,20.43,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.06,0,20.43,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.05,0,20.43,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.05,20.27,0,0,'Con retraso',0,1,Si,No
'Persona natural',41.04,0,20.42,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.04,24.75,0,0,'Con retraso',0,1,Si,No
'Persona natural',41.03,0,20.42,1,'Nunca paga',0,1,No,No
'Persona natural',41.03,0,20.42,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.02,0,20.42,1,'Nunca paga',0.2,1,No,No
'Persona natural',41.01,0,0,0,'Nunca paga',0.2,0,No,No
'Persona natural',40.93,0,20.4,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.89,0,20.39,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.88,0,20.38,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.88,0,20.38,1,'Nunca paga',0,1,No,No
'Persona natural',40.87,0,20.38,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.83,0,20.37,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.82,0,20.37,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.8,0,20.36,1,'Nunca paga',0,1,No,No
'Persona natural',40.8,0,20.36,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.79,0,0,0,'Nunca paga',0.2,0,No,No
'Persona natural',40.79,0,20.36,1,'Nunca paga',0,1,No,No
'Persona natural',40.79,20.2,0,0,'Con retraso',0,1,Si,No
'Persona natural',40.78,0,20.36,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.76,0,20.35,1,'Nunca paga',0,1,No,No
'Persona natural',40.76,0,20.35,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.75,0,20.35,1,'Nunca paga',0,1,No,No
'Persona natural',40.71,0,20.34,1,'Nunca paga',0,1,No,No
'Persona natural',40.7,10.18,0,0,'Con retraso',0,0,Si,No
'Persona natural',40.69,0,20.34,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.67,0,20.33,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.65,0,20.33,1,'Nunca paga',0,1,No,No
'Persona natural',40.65,0,0,0,'Nunca paga',0.2,0,No,No
'Persona natural',40.64,0,20.32,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.62,0,20.32,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.59,0,20.31,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.58,0,20.31,1,'Nunca paga',0,1,No,No
'Persona natural',40.58,0,20.31,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.54,0,20.3,1,'Nunca paga',0,1,No,No
'Persona natural',40.53,0,20.3,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.52,0,20.29,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.51,0,20.29,1,'Nunca paga',0,1,No,No
'Persona natural',40.51,0,0,0,'Nunca paga',0,0,No,No
'Persona natural',40.48,0,20.28,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.48,0,20.28,1,'Nunca paga',0,1,No,No
'Persona natural',40.45,0,20.28,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.42,20.11,0,0,'Con retraso',0,1,Si,No
'Persona natural',40.4,0,20.26,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.39,0,20.26,1,'Nunca paga',0,1,No,No
'Persona natural',40.38,0,20.26,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.36,0,20.25,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.33,0,20.25,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.33,0,20.25,1,'Nunca paga',0,1,No,No
'Persona natural',40.32,0,20.24,1,'Nunca paga',0,1,No,No
'Persona natural',40.31,0,20.24,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.28,0,20.23,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.27,0,20.23,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.27,0,0,0,'Nunca paga',0.2,0,No,No
'Persona natural',40.25,0,20.23,1,'Nunca paga',0,1,No,No
'Persona natural',40.23,0,20.22,1,'Nunca paga',0,1,No,No
'Persona natural',40.21,0,20.22,1,'Nunca paga',0,1,No,No
'Persona natural',40.18,0,20.21,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.15,0,20.2,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.12,0,20.19,1,'Nunca paga',0,1,No,No
'Persona natural',40.11,0,20.19,1,'Nunca paga',0,1,No,No
'Persona natural',40.1,0,20.19,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.09,0,20.19,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.08,0,20.18,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.06,0,20.18,1,'Nunca paga',0,1,No,No
'Persona natural',40.05,0,20.18,1,'Nunca paga',0,1,No,No
'Persona natural',40.04,0,20.17,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.03,0,20.17,1,'Nunca paga',0.2,1,No,No
'Persona natural',40.02,20.01,0,0,'Con retraso',0,1,Si,No
'Persona natural',40,0,20.16,1,'Nunca paga',0.2,1,No,No
'Persona natural',40,0,20.16,1,'Nunca paga',0,1,No,No
'Persona natural',39.99,0,20.16,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.9,0,20.14,1,'Nunca paga',0,1,No,No
'Persona natural',39.89,0,20.14,1,'Nunca paga',0,1,No,No
'Persona natural',39.89,0,20.14,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.86,0,20.13,1,'Nunca paga',0,0,No,No
'Persona natural',39.85,0,20.13,1,'Nunca paga',0,1,No,No
'Persona natural',39.82,0,20.12,1,'Nunca paga',0,1,No,No
'Persona natural',39.82,0,20.12,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.81,0,20.12,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.77,0,20.11,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.76,0,20.1,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.75,19.94,0,0,'Con retraso',0,1,Si,No
'Persona natural',39.74,0,20.1,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.73,0,20.1,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.72,0,20.09,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.66,0,20.08,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.64,0,20.07,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.61,0,20.07,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.59,0,20.06,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.56,0,0,0,'Nunca paga',0,0,No,No
'Persona natural',39.56,19.89,0,0,'Con retraso',0,1,Si,No
'Persona natural',39.54,0,20.05,1,'Nunca paga',0,1,No,No
'Persona natural',39.52,0,20.04,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.51,0,20.04,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.49,0,20.04,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.49,0,20.04,1,'Nunca paga',0,1,No,No
'Persona natural',39.48,0,20.03,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.46,0,20.03,1,'Nunca paga',0,1,No,No
'Persona natural',39.46,0,20.03,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.44,0,20.02,1,'Nunca paga',0,1,No,No
'Persona natural',39.43,0,20.02,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.41,0,20.02,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.39,0,20.01,1,'Nunca paga',0,1,No,No
'Persona natural',39.38,19.85,0,0,'Con retraso',0,1,Si,No
'Persona natural',39.38,0,20.01,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.38,0,20.01,1,'Nunca paga',0,1,No,No
'Persona natural',39.36,0,20,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.34,19.84,0,0,'Con retraso',0,1,Si,No
'Persona natural',39.31,19.83,0,0,'Con retraso',0,1,Si,No
'Persona natural',39.31,0,19.99,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.29,0,19.99,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.29,0,19.99,1,'Nunca paga',0,1,No,No
'Persona natural',39.29,0,19.99,1,'Nunca paga',0,0,No,No
'Persona juridica',39.29,0,9.99,1,'Nunca paga',0,0,No,No
'Persona natural',39.27,0,19.98,1,'Nunca paga',0,1,No,No
'Persona natural',39.27,0,19.98,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.24,0,19.97,1,'Nunca paga',0,1,No,No
'Persona natural',39.24,0,19.97,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.22,0,19.97,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.21,0,19.97,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.16,0,19.95,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.16,0,19.95,1,'Nunca paga',0,1,No,No
'Persona natural',39.16,19.79,0,0,'Con retraso',0,1,Si,No
'Persona natural',39.15,19.79,0,0,'Con retraso',0,1,Si,No
'Persona natural',39.13,0,0,0,'Nunca paga',0,0,No,No
'Persona natural',39.12,0,19.94,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.11,0,19.94,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.08,0,19.93,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.07,0,19.93,1,'Nunca paga',0,1,No,No
'Persona natural',39.07,0,19.93,1,'Nunca paga',0.2,1,No,No
'Persona natural',39.06,0,19.93,1,'Nunca paga',0,0,No,No
'Persona natural',39.06,0,19.93,1,'Nunca paga',0,1,No,No
'Persona natural',39.05,0,19.93,1,'Nunca paga',0,1,No,No
'Persona natural',39.01,0,19.92,1,'Nunca paga',0.2,1,No,No
'Persona natural',39,0,19.91,1,'Nunca paga',0.2,1,No,No
'Persona natural',39,0,19.91,1,'Nunca paga',0,1,No,No
'Persona natural',38.99,19.75,0,0,'Con retraso',0,1,Si,No
'Persona natural',38.99,0,19.91,1,'Nunca paga',0,1,No,No
'Persona natural',38.97,0,19.91,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.97,0,19.91,1,'Nunca paga',0,1,No,No
'Persona natural',38.96,19.74,0,0,'Con retraso',0,1,Si,No
'Persona natural',38.95,0,19.89,1,'Nunca paga',0,1,No,No
'Persona natural',38.95,0,19.89,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.92,0,19.88,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.91,0,19.88,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.89,19.73,0,0,'Con retraso',0,1,Si,No
'Persona natural',38.89,0,19.88,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.87,0,19.87,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.85,0,19.87,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.82,0,19.86,1,'Nunca paga',0,1,No,No
'Persona natural',38.81,19.71,0,0,'Con retraso',0,1,Si,No
'Persona natural',38.8,0,19.85,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.79,0,19.85,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.77,0,0,0,'Nunca paga',0.2,0,No,No
'Persona natural',38.73,0,0,0,'Nunca paga',0,0,No,No
'Persona natural',38.71,0,0,0,'Nunca paga',0,0,No,No
'Persona natural',38.71,0,19.83,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.68,0,19.82,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.67,0,19.82,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.64,0,19.81,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.63,0,19.81,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.59,0,19.8,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.58,0,19.8,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.57,0,19.8,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.55,0,19.79,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.54,0,19.79,1,'Nunca paga',0,1,No,No
'Persona natural',38.53,0,19.79,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.53,19.64,0,0,'Con retraso',0,1,Si,No
'Persona natural',38.52,0,19.78,1,'Nunca paga',0,1,No,No
'Persona natural',38.51,9.63,0,0,'Con retraso',0,0,Si,No
'Persona natural',38.5,0,19.78,1,'Nunca paga',0,1,No,No
'Persona natural',38.48,0,19.77,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.41,0,19.76,1,'Nunca paga',0,1,No,No
'Persona natural',38.39,0,19.75,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.38,0,19.75,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.38,0,19.75,1,'Nunca paga',0,1,No,No
'Persona natural',38.34,0,19.74,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.33,0,19.74,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.33,0,19.74,1,'Nunca paga',0,0,No,No
'Persona natural',38.32,0,19.73,1,'Nunca paga',0,1,No,No
'Persona natural',38.32,0,19.73,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.3,0,19.73,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.3,0,19.73,1,'Nunca paga',0,1,No,No
'Persona natural',38.29,0,19.73,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.29,19.58,0,0,'Con retraso',0,1,Si,No
'Persona natural',38.24,0,19.71,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.21,0,19.71,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.18,0,19.7,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.18,19.55,0,0,'Con retraso',0,1,Si,No
'Persona natural',38.17,0,19.7,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.17,0,19.7,1,'Nunca paga',0,1,No,No
'Persona natural',38.15,0,19.69,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.14,0,19.69,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.14,19.54,0,0,'Con retraso',0,1,Si,No
'Persona natural',38.12,0,19.68,1,'Nunca paga',0,1,No,No
'Persona natural',38.08,0,19.67,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.07,0,19.67,1,'Nunca paga',0,1,No,No
'Persona natural',38.05,19.63,0,0,'Con retraso',0,1,Si,No
'Persona natural',38.05,19.52,0,0,'Con retraso',0,1,Si,No
'Persona natural',38.05,0,19.67,1,'Nunca paga',0.2,1,No,No
'Persona natural',38.05,0,19.67,1,'Nunca paga',0,1,No,No
'Persona natural',38.03,0,19.66,1,'Nunca paga',0,1,No,No
'Persona natural',38.02,0,19.66,1,'Nunca paga',0,1,No,No
'Persona natural',38,0,19.65,1,'Nunca paga',0.2,1,No,No
'Persona natural',37.99,0,19.65,1,'Nunca paga',0,1,No,No
'Persona natural',37.99,0,19.65,1,'Nunca paga',0.2,1,No,No
'Persona natural',37.97,0,19.65,1,'Nunca paga',0,1,No,No
'Persona natural',37.97,0,0,0,'Nunca paga',0.2,0,No,No
'Persona natural',37.96,0,19.64,1,'Nunca paga',0,1,No,No
'Persona natural',37.95,0,19.64,1,'Nunca paga',0,1,No,No
'Persona natural',37.93,0,19.64,1,'Nunca paga',0.2,1,No,No
'Persona natural',37.93,0,9.64,1,'Nunca paga',0.2,0,No,No
'Persona natural',37.92,0,19.63,1,'Nunca paga',0.2,1,No,No
'Persona natural',37.9,0,19.63,1,'Nunca paga',0.2,1,No,No
'Persona natural',37.88,0,19.62,1,'Nunca paga',0.2,1,No,No
'Persona natural',37.84,0,19.61,1,'Nunca paga',0.2,1,No,No
'Persona natural',37.83,0,19.61,1,'Nunca paga',0.2,1,No,No
'Persona natural',37.81,0,19.61,1,'Nunca paga',0.2,1,No,No
'Persona natural',37.81,0,0,0,'Nunca paga',0.2,0,No,No
'Persona natural',37.81,0,19.61,1,'Nunca paga',0,1,No,No
'Persona natural',37.78,0,19.6,1,'Nunca paga',0.2,1,No,No
'Persona natural',37.75,0,19.59,1,'Nunca paga',0,1,No,No
'Persona natural',37.74,0,19.59,1,'Nunca paga',0.2,1,No,No
'Persona natural',37.71,0,19.58,1,'Nunca paga',0,0,No,No
'Persona natural',37.7,0,19.58,1,'Nunca paga',0.2,1,No,No
'Persona natural',37.68,0,0,0,'Nunca paga',0.2,0,No,No
'Persona natural',37.67,19.42,0,0,'Con retraso',0,1,Si,No
'Persona natural',37.67,0,19.57,1,'Nunca paga',0.2,1,No,No
'Persona natural',37.66,0,19.57,1,'Nunca paga',0,1,No,No
'Persona natural',37.65,19.42,0,0,'Con retraso',0,1,Si,No
'Persona natural',37.62,19.41,0,0,'Con retraso',0,1,Si,No
'Persona natural',37.62,0,19.56,1,'Nunca paga',0.2,1,No,No
